,transformed standard dGr,SD
440,,
441,,
442,,
443,,
444,,
445,,
446,,
447,,
448,84.51765518403784,100000.0
449,-9.12846161970566,0.0
450,-9.241507401966205,0.0
451,-1.2546659039626888,0.0
452,-1.2786382405946028,0.0
453,2.169842695028649,0.0
454,-17.712912463345276,3.529367821946752
455,-31.820190213204057,3.647855517299794
456,-1.289828078067785,0.0
457,-9.227174558890624,0.0
458,0.9992553103942896,0.0
459,36.389198444239526,0.0
460,-9.340220341151166,0.0
461,,
462,-21.94835202812357,2.9318707537401627
463,-7.168467615878569,0.0
464,6.839033881962791,0.0
465,9.090752735472336,0.0
466,-26.383243704973665,2.4818136712930494
467,-7.168467615878569,0.0
468,2.8114089207246025,0.543587830262852
469,0.0,0.0
470,0.0,0.0
471,-30.961909485929414,0.3042778553577672
472,-61.98445478423344,0.5965322887810387
473,-30.08402999474549,0.3132201782165273
474,0.1940468619370676,0.0
475,0.0,0.0
476,-13.84427527430762,0.0
477,-50.202824080662594,0.0
478,,
479,,
480,,
481,,
482,,
483,,
484,,
485,,
486,,
487,,
488,,
489,,
490,,
491,,
492,,
493,,
494,,
495,,
496,,
497,,
498,,
499,,
500,,
501,,
502,,
503,-26.441448326917,2.550460113921132
504,-30.35694975486058,1.8884555606908573
505,,
506,-26.460413286620224,2.55046011392371
507,1170.940470926353,100003.16292389888
508,1171.8202082768134,100003.16292389888
509,31.929752594402487,0.0
510,-22.976450526325777,0.3042778553577672
511,-43.13240494892148,6.007409081560097
512,-52.39795230174161,6.007409081560097
513,-454.0180064872669,5.24069346289413
514,-359.63959683982284,5.063461688290522
515,25.613681674721533,4.208020767690066
516,4.952207815241764,0.7329676884946736
517,,
518,,
519,-48.2911361674756,1.0896565729574632
520,-7.987695011419248,0.0
521,31.949454765891744,0.0
522,8.72119030508901,141426.0548738873
523,-55.94345912714698,0.0
524,26.118585576961323,0.3042778553577672
525,0.0,0.0
526,-46.81694958363892,0.0
527,16.99207603345326,0.3042778553577672
528,0.0,0.0
529,21.904849098669047,9.91090838916397
530,-37.68912916788668,0.0
531,0.0,0.0
532,0.0,0.0
533,,
534,,
535,-12.300336111699266,5.942526326765852
536,4.243520942275495,2.223320231458077
537,4.243520942275495,2.223320231458077
538,4.087473315015814,2.223320231458077
539,3.90102989065997,2.223320231458077
540,,
541,,
542,-17.115251625956375,0.0
543,68.46029447277033,0.0
544,-48.190206894146286,0.3042778553577672
545,-17.115251625956375,0.0
546,0.0,0.0
547,-47.69621965536629,4.635121895308407
548,31.953250261434448,0.0
549,-54.76598597813268,0.0
550,-5.7053065204835605,0.0
551,0.0,0.0
552,-16.221322455721975,8.01390549659452
553,4.412696144473784,3.9697717666704215
554,-4.416012863274773,3.9697717666704215
555,205.38023230317344,0.0
556,,
557,,
558,,
559,,
560,,
561,,
562,,
563,,
564,,
565,-0.0407537870676151,2.6618577066375906
566,0.0376742182056659,2.6618577066375906
567,214.50790850508588,0.0
568,,
569,,
570,,
571,-70.75100902541726,0.0
572,,
573,,
574,,
575,3.6865428035548575,1.9030338037325891
576,3.687633410611397,1.9030338037325891
577,-23.869414858413396,4.026423653453324
578,-24.071216609471776,4.020251625301281
579,2.210837723946497,4.103740023762337
580,-1321.410858935117,9.284776983585337
581,-424.4038998914596,4.4059717483873015
582,-424.6057016425186,4.400332117151671
583,-30.961909485929414,0.3042778553577672
584,-63.89539346295851,0.0
585,-18.255826703702496,0.0
586,-303.2079404124588,3.247328058408421
587,-0.3391373467815977,0.0
588,-191.89358678637493,6.729328439591557
589,-191.89617515212367,6.729328439591557
590,,
591,417.0396552409561,0.0
592,,
593,-44.360316646396086,3.9767429574985385
594,-14.430609125768145,2.4717789737675493
595,7.105427357601002e-15,0.0
596,0.525101439660375,1.7256956413992806
597,2.2105975163160565,1.5859759758653516
598,37.65507653235136,0.0
599,-150.61612383550028,0.0
600,,
601,,
602,,
603,,
604,,
605,,
606,,
607,,
608,,
609,,
610,,
611,-11.37724802972184,0.0
612,-400.0219448091232,3.1368252503094625
613,-10.35277517227314,0.9924744973335984
614,-10.35277517227314,0.9924744973335984
615,-8.134528544280329,0.4105440226114254
616,9.657682397103711,2.9318707536990365
617,63.89539122889664,0.0
618,-43.36244719023239,0.0
619,-44.7255746904973,0.0
620,13.53757364004673,0.3042778553577672
621,2.1155486175682654,3.1434519579635083
622,-22.8273809416487,0.5110101835940116
623,-63.66616015447539,0.0
624,-129.05582816403256,0.0
625,-16.08689390189977,0.0
626,67.88885519306632,0.0
627,0.0,0.0
628,0.0,0.0
629,-15.973848119639229,0.0
630,-245.6850346643032,70714.20297251809
631,656.068772164306,0.0
632,209.9420070925778,0.0
633,209.9420070925778,0.0
634,192.10147304993484,0.3042778553577672
635,-24.38483996839568,5.816070594669403
636,-24.35303802249723,5.816070594669403
637,-2.9243351313152743,1.6285490536298413
638,7.771495573758102,1.5978474941008791
639,-59.10982108132305,0.0
640,-5.9330258609456905,0.0
641,4.563670369939644,0.0
642,13.6770943310745,0.0
643,6.225967133383733,0.20783480741541
644,10.595843945437366,0.20783480741541
645,2.2830953814161177,0.0
646,1.1370359357437818,0.0
647,0.0,0.0
648,2.281978337962812,0.0
649,0.000201058834564,0.0
650,-73.03298537213186,0.0
651,,
652,,
653,,
654,-37.65537279678961,0.0
655,,
656,-82.01337545209549,0.0
657,0.0,0.0
658,233.0572027264759,70715.0517696433
659,233.0572027264759,70715.0517696433
660,0.0,0.0
661,0.0,0.0
662,0.0,0.0
663,0.0,0.0
664,0.0,0.0
665,-155.2983523957198,0.0
666,-311.34179501633923,0.0
667,146.0637429525359,0.0
668,0.0,0.0
669,-36.52356127999542,0.0
670,0.0,0.0
671,-27.15629155887325,2.28805027144594
672,,
673,-50.94891262685724,100005.8884456335
674,-335.8013365056272,6.972116770995909
675,,
676,,
677,,
678,,
679,,
680,,
681,,
682,,
683,,
684,-11.921711696098612,1.4625723967010185
685,-6.8459350138884645,0.0
686,-39.185891640519685,100000.0
687,-10.495160087995032,0.0
688,41.07587712402113,0.0
689,,
690,4.563924614779921,0.0
691,2.28165567157896,0.0
692,-17.115749806147278,0.0
693,17.115749806147278,0.0
694,-68.46142177658862,0.0
695,-17.22879558840782,0.0
696,199.67744780310068,0.0
697,-43.80611972503817,4.224368211790586
698,-34.22966372025303,0.0
699,136.91859725303607,0.0
700,0.0,0.0
701,-27.39853748709868,0.0
702,109.56872310297116,0.0
703,0.0,0.0
704,-35.37298887542602,0.0
705,,
706,,
707,,
708,,
709,,
710,-40.37165732423958,0.4373194542475103
711,-1.9800647893606536,3.9697717666710113
712,-0.0458023273213257,2.6618577066375906
713,1.9758124585196128,3.969771766671011
714,1.4314265909916912,3.051587831360941
715,-1.434177841078622,3.051587831360941
716,1.4295219333541809,3.051587831360941
717,1.4314265909916912,3.051587831360941
718,-5.704941387105492,0.0
719,,
720,,
721,,
722,,
723,,
724,,
725,,
726,,
727,,
728,,
729,0.0,0.0
730,,
731,,
732,-0.0890734456286281,0.0
733,1.0525466760735185,0.0
734,3.3354351533627096,0.0
735,22.40025323562395,6.6283879185063554
736,3.448480935623252,0.0
737,2.2684237872718143,0.0
738,35.55105718008679,7.565184588819262
739,-94.4037999984518,100005.90183080068
740,-0.1242356197337244,0.0
741,-8.061582100556564,0.0
742,-17.05334483050764,4.6981230980757145
743,-17.107303943375484,4.6981230980757145
744,-7.948536318296021,0.0
745,-4.50739150009889,0.0
746,2.1648477687283503,0.0
747,-5.674558828619013,0.0
748,-15.356838706934695,1.1081429844116577
749,-17.80250868149153,2.796343406097589
750,-22.16013975503131,2.796343406097589
751,-15.356838706934695,1.1081429844116577
752,-14.870553582837829,0.0
753,-14.983599365098373,0.0
754,128.82688178888748,0.0
755,59.418151123048006,0.0
756,0.0,0.0
757,-2.492169090303264,3.792198823156233
758,-2.492169090303264,3.792198823156233
759,-3.3471173560616307,3.792198823156225
760,-3.3471173560616307,3.792198823156225
761,-5.497213660384432,4.793395250786117
762,-5.497213660384432,4.793395250786117
763,-4.137069769790855,3.279166324985181
764,-4.137069769790855,3.279166324985181
765,2.008572541813294,3.192284150578838
766,2.008572541813237,3.192284150578838
767,-0.0313030371531795,2.931870753699311
768,-0.5800245797058778,2.931870753699311
769,-1.4349728454643582,2.9318707536993034
770,3.521928570711907,3.2205004899374647
771,-1.1538756762494131,3.749345852771444
772,2.666980304953426,3.2205004899374567
773,2.666980304953426,3.2205004899374567
774,-1.1538756762494131,3.749345852771444
775,3.521928570711907,3.2205004899374647
776,-0.2989274104909327,4.759565152369373
777,-0.2989274104909327,4.759565152369373
778,2.863520807571774,3.192284150578842
779,2.8635208075717173,3.192284150578842
780,-3.2821215040319203,3.279166324985191
781,-3.2821215040319203,3.279166324985191
782,-4.642265394625952,3.7921988231508528
783,-4.642265394625952,3.7921988231508528
784,10.26764583175236,0.0
785,0.5815910971400626,2.009489038967387
786,-20.739283578392477,3.340125069338302
787,-19.62974419400689,3.340125069338302
788,-15.06225739799322,2.5660830644103427
789,-14.83338453459055,0.0
790,,
791,,
792,,
793,,
794,-95.53708372648236,4.330126771422392
795,-7.972508654927935,0.0
796,67.86674733728819,0.0
797,-7.977801392319918,0.0
798,-102.16202794448787,4.547687222613083
799,17.921983087822753,3.425023071662848
800,3.184279103435699,1.5859759758653518
801,-98.21583993290548,4.622771738403002
802,0.0,0.0
803,0.0,0.0
804,-19.170039346981525,2.347954580724186
805,-14.795528952680913,2.347954580724186
806,-11.351983565403543,2.65936621664253
807,-73.0329873633791,0.0
808,,
809,,
810,,
811,-37.65496721338923,0.0
812,299.0046459502071,62815.07808412091
813,0.0,0.0
814,-21.155565759357387,1.9791550227382684
815,-21.155565759357387,1.9791550227382684
816,-14.88209225527578,0.0
817,18.03262615837784,1.5195752652760195
818,-15.97384058341413,0.0
819,370.11054004376274,0.0
820,,
821,,
822,,
823,,
824,,
825,,
826,-393.93909186534165,3.772800564881925
827,-396.1659577604996,3.4789011487003108
828,-396.1659577605001,3.478901148700311
829,-396.1659577605001,3.478901148700311
830,-396.1655811154205,3.478901148700311
831,-396.1659577604996,3.478901148700311
832,-396.1659577604996,3.478901148700311
833,-396.1663344055796,3.478901148700311
834,-396.1659577605005,3.478901148700312
835,-396.1663431789152,3.478901148700311
836,-396.1663431789166,3.478901148700312
837,-397.4151097495019,3.478901148700312
838,-397.4151097495028,3.478901148700311
839,-396.1659577605001,3.478901148700311
840,,
841,-47.94828084529354,0.0
842,47.96335340162068,0.0
843,0.5493824230376276,3.279166324987226
844,-21.32001613018224,2.3479545807233766
845,-14.833417696308516,0.0
846,59.33200718755336,0.0
847,0.0,0.0
848,-0.372475117943793,3.8503732078352257
849,-6.413964481453661,0.0
850,,
851,,
852,-256.7303898084542,0.0
853,-35.87631384664724,5.088075561464538
854,-35.876313846644734,5.088075561464495
855,-35.87631384665019,3.4004632820543432
856,-16.22132245572152,8.013905496595012
857,-16.22132245572152,8.013905496595012
858,,
859,,
860,-13.073921537961269,100004.28623930425
861,-29.66967162675405,0.0
862,0.0,0.0
863,-245.6850346643032,70714.2029725181
864,0.0,0.0
865,-184.313096061996,0.0
866,86.71592049386004,0.0
867,-64.68936800311334,3.215936349570684
868,-9.442074129567516,1.6927163689991327
869,-6.747299741523591,2.798008166858501
870,1.9338287879124887,100000.0
871,0.0,0.0
872,,
873,,
874,,
875,-13.691778060895786,0.0
876,0.0,0.0
877,-526.2079319292616,3.5381737137497757
878,-5.705126639910759,0.0
879,22.82019565726486,0.0
880,,
881,,
882,,
883,-37.65496721338923,0.0
884,,
885,,
886,,
887,,
888,,
889,,
890,,
891,,
892,,
893,,
894,,
895,,
896,,
897,,
898,,
899,,
900,,
901,,
902,,
903,,
904,,
905,,
906,,
907,,
908,,
909,,
910,,
911,,
912,,
913,,
914,,
915,,
916,,
917,,
918,,
919,-11.409891689814003,0.0
920,-68.5549113490224,2.79468577712062
921,70.59047563850544,100006.96594387828
922,40.995595086638616,0.0
923,-0.0411020781391471,2.6618577066375906
924,0.0377297205011473,2.6618577066375906
925,141.48522017514642,0.0
926,35.371788007094665,0.0
927,-0.0425932849343553,2.6618577066375906
928,0.037965834156239,2.6618577066375906
929,159.7410468788487,0.0
930,0.0,0.0
931,,
932,,
933,-0.0252060202859638,0.0
934,0.0071845328657218,0.0
935,0.0009821320387572,0.0
936,0.1950289939758249,0.0
937,-9.073270715181591,0.0
938,-8.862325494319862,0.0
939,-8.869510027185584,0.0
940,-8.894716047471661,0.0
941,-8.86852789514694,0.0
942,-8.674481033209872,0.0
943,-0.1927228544260515,0.0
944,0.3987896819717207,0.0
945,0.204742820034653,0.0
946,9.073270715181591,0.0
947,0.2109452208616176,0.0
948,0.2037606879958957,0.0
949,0.1785546677099319,0.0
950,8.894716047471661,0.0
951,-0.1785546677099319,0.0
952,0.0323905531516857,0.0
953,0.0252060202859638,0.0
954,0.0013240075110161,0.0
955,0.0261881523247211,0.0
956,0.2202350142617888,0.0
957,0.1878444611101031,0.0
958,8.862325494319862,0.0
959,-0.2109452208616176,0.0
960,-0.0071845328657218,0.0
961,-0.0323905531516857,0.0
962,-9.3969499866447,0.0
963,-0.3236792714632202,0.0
964,-9.186004765783196,0.0
965,-0.2189110067507726,0.0
966,-9.193189298648916,0.0
967,-9.218395318934768,0.0
968,-9.192207166610046,0.0
969,-8.998160304672979,0.0
970,0.0992624051780239,0.0
971,-0.0947844567590436,0.0
972,8.773743438387896,0.0
973,-0.2995272767936967,0.0
974,-0.0885820559320791,0.0
975,-0.0957665887978009,0.0
976,8.675805040720775,0.0
977,-0.1209726090837648,0.0
978,-0.2062897782365098,0.0
979,8.688426269235038,0.0
980,-0.1738992250848241,0.0
981,-0.181083757950546,0.0
982,-0.1801016259117887,0.0
983,0.0139452360252789,0.0
984,-0.0115588711630607,0.0
985,-0.2056057331001284,0.0
986,-0.2065878651388857,0.0
987,-0.3974656744607046,0.0
988,8.662922162046812,0.0
989,-0.4103485531347814,0.0
990,-0.1994033322731638,0.0
991,-0.2317938854248495,0.0
992,-0.1865204535990869,0.0
993,-0.1937049864648088,0.0
994,8.869510027185584,0.0
995,-0.2037606879958957,0.0
996,-67.79647778170465,3.4344837317454666
997,-67.79647778170465,3.4344837317454666
998,-393.03363917726887,4.423854042856664
999,-29.876458523877037,4.131539304386924
1000,,
1001,,
1002,,
1003,,
1004,0.0,0.0
1005,,
1006,,
1007,,
1008,0.0,0.0
1009,,
1010,,
1011,,
1012,0.0,0.0
1013,,
1014,,
1015,,
1016,,
1017,,
1018,,
1019,,
1020,,
1021,,
1022,,
1023,,
1024,,
1025,,
1026,,
1027,,
1028,,
1029,,
1030,,
1031,,
1032,0.0,0.0
1033,,
1034,-399.1547668276655,3.3932096352009347
1035,-1021.2527772114933,125630.54058340064
1036,-8.792289013327945,100004.28623930425
1037,-63.97517424317925,9.951334774577935
1038,12.541899697033614,0.0
1039,-282.6703879658587,70714.06673613506
1040,-13.905668174478537,0.0
1041,-13.67957660995745,0.0
1042,-17.282332875971974,0.3042778553577672
1043,-99.26792770552652,4.893449384123811
1044,323.3170227832861,0.0
1045,-9.407436572061243,2.3874131896464084
1046,-39.35688957690084,2.3960446811753187
1047,-4.910094044260404,3.3197686165515106
1048,-38.801471657496336,3.998502098589532
1049,-493.73476274303925,20.584922753461747
1050,-80.06042751518538,9.077438399722793
1051,-11.40988942533926,0.0
1052,20.28779618435854,1.5066781969716792
1053,,
1054,0.0,0.0
1055,0.0,0.0
1056,0.0,0.0
1057,0.0,0.0
1058,0.288536086915002,3.86754998760317
1059,2.704297025647179,3.178660156707645
1060,-17.56645949555235,1.2408953619082077
1061,-22.70881434665125,1.2408953619082077
1062,-13.112314695530245,0.0
1063,0.0,0.0
1064,-45.74330126032669,2.5552196466821875
1065,-38.13101087141928,2.5552196466821875
1066,-13.691870027776927,0.0
1067,,
1068,,
1069,-45.560262799593374,0.0
1070,0.0,0.0
1071,6.801765171782563,2.9318707537392665
1072,6.801765171784837,6.978938560459219
1073,,
1074,5.551744812420793,1.4789027674317632
1075,3.794140643595938,1.6927163688822489
1076,3.793024550681821,1.6927163688822489
1077,3.686548463255576,1.90303380373259
1078,-5.567807060514468,3.5711102506736294
1079,-12.909416543593636,2.5713610014138863
1080,-10.098007622869034,2.5450078064229813
1081,,
1082,,
1083,,
1084,-35.37298887542602,0.0
1085,-0.0414122909062371,2.6618577066375906
1086,0.0377786103563266,2.6618577066375906
1087,214.5081456550249,0.0
