,transformed standard dGr,SD
148,-52.40297605126875,1.4789876861133295
149,25.142932376531235,1.714903414014755
150,25.142932376531235,1.714903414014755
151,-25.344734127590016,1.6925687510279748
152,-36.86864057617424,3.026253066897637
153,22.5210005015104,2.073145691520455
154,,
155,-59.3403802672665,1.909966379373193
156,-64.8965704607426,1.9664843012575888
157,-20.88933268292476,0.4593642883501962
158,5.349704389253702,2.931870753692135
159,44.92222523077521,4.425155260354863
160,1.7243002157131286,2.931870753692135
161,-18.12727325066953,5.540880303104283
162,-15.555460918759309,3.172974644505053
163,-10.98374238670749,3.172974644505053
164,-16.70184843404172,3.172974644505053
165,-25.061690019652133,5.247371967353422
166,,
167,,
168,,
169,-9.59080745117194,4.111675300066376
170,17.405300794595632,2.9318707537072117
171,-45.09675070893536,3.2193095354853805
172,-38.75592641532603,3.3493476266102133
173,54.41825894642898,1.106737805880533
174,13.270468563863004,1.035237235643713
175,-1.178053206310551,3.491005647403467
176,-19.972089534955785,1.8705743301213185
177,-24.883387379449232,0.861855122184955
178,5.184878224895599,1.4246368750850815
179,38.328944118494064,3.910745436797861
180,4.952207815241764,0.7329676884946736
181,-18.250009635817605,2.395926981737138
182,17.345360304460883,1.6927163689096003
183,4.248897579222657,2.9318707536553568
184,-4.043950884763433,1.4503135960328766
185,-4.952837303245588,1.3215711001706816
186,28.56012205014264,1.7358201445143409
187,2.063767755572826,0.7647058129634934
188,2.063767755572826,0.7647058129634934
189,-11.419576567525668,1.5174834749146533
190,20.28779618435854,1.5066781969716792
191,-9.919453370225824,1.9213332844173212
192,10.423217957392636,3.1763402600412363
193,10.423217957392636,3.1763402600412363
194,14.055103913753044,3.2067392184829155
195,3.385418475791539,1.1537200194917487
196,-3.913943086050949,1.9213332844241315
197,-0.5673477114686989,1.4132811687987985
198,-18.126123809534363,2.850486192202748
199,-20.62784042460703,2.3968035714839555
200,-16.17769646504803,1.2408953619082077
201,-23.58621431692029,1.658883606883934
202,-23.58621431692029,1.658883606883934
203,-26.75273797865765,3.5108470611785254
204,-15.10496209752182,1.3310171074549766
205,-27.276102380811157,2.0289478954112985
206,5.154639054303971,1.3530478450349466
207,-28.91533951853949,0.3132201782165273
208,6.9099972487529016,0.989401518712965
209,2.046569967389928,0.1597905348378931
210,1.4873977701370222,0.1597905348378931
211,-14.37426396762367,1.409747628727642
212,-14.27829370629496,1.409747628727642
213,-14.14615953217224,1.409747628727642
214,-16.587645518305294,1.426576829026563
215,-41.85690146678769,1.1250801220473383
216,1.2308734420223004,1.1969312231306524
217,2.595285569622192,3.065376454364769
218,-19.576030330308072,5.44384060993509
219,18.151651660665664,3.981784994110297
220,6.143876986406845,2.1328815491438307
221,-322.45937219193786,67666.5349664042
222,-34.25593316260728,3.193121664782107
223,-31.165708293046265,1.916489976979364
224,-13.982226802015203,1.3363553921512563
225,-14.70107959281014,1.3363553921512563
226,-30.900316398952043,1.235001767647172
227,0.6723749448154877,1.1969312231306524
228,-31.660647592985256,1.8700342613919831
229,-27.83243486139503,1.396874678038181
230,-33.099114728422364,1.4633654439205968
231,-54.526203536475535,2.7233752167123906
232,-11.337041639080326,1.3769709069380318
233,-5.152975334065438,1.8608873134951969
234,-23.511166841996054,1.5774044463786228
235,254.88811490538384,67665.82577880756
236,-21.028384786650637,1.522901088479649
237,-6.987566300392295,3.37211448275161
238,-6.88997313469298,3.37211448275161
239,28.28630510266225,3.3726788003895707
240,-23.28485026939076,2.218103752100405
241,-308.18847253514286,67666.48867511502
242,-1.0839850175029255,1.4686952273286598
243,-21.944419659488037,0.7258524989652704
244,-20.834857667329658,0.7258524989652704
245,-23.175531195201813,1.5078015398923783
246,-24.678564190113548,1.5008812919570775
247,-21.411127983236558,2.0487384306676946
248,-22.91416097814755,1.7108770568708254
249,-22.13815235035014,2.0227963066195884
250,-23.64118534526233,1.99223327826619
251,-13.78008182026457,3.2771528303681983
252,-15.283114815176305,3.085735499776562
253,268.7947981707659,67666.70703185048
254,13.478564941717709,3.941722949668066
255,-117.61900217862018,5.745009340304543
256,-21.81833720037929,2.436895206809897
257,9.180765410315644,1.066893297158456
258,-17.009723175331658,2.3479545807233766
259,-13.952186310597476,2.3427097124906378
260,-16.221718848924006,3.766793903842689
261,-39.59189475546975,4.3177549662335
262,-42.29399167979602,3.737664644361437
263,-33.83030852071556,3.16122360766373
264,-39.84440618173119,3.0388112248931045
265,-35.62196621978728,2.774980602465955
266,-34.56843413751676,2.912217686197523
267,-39.9653042039223,2.943661043064368
268,-39.28294795188572,2.4120632696477164
269,-15.89965208793597,2.573365889032425
270,-23.88949368299322,4.676524059502279
271,-22.52438822022654,4.676524059502279
272,-154.98706080333133,6.265725786641607
273,-43.71058988733407,5.53745912110448
274,10.789039804037202,2.0731456915120097
275,10.503182206602276,2.931870753674473
276,-18.83808012304792,2.435919078821737
277,-20.739283578392502,3.340125069338302
278,-10.521381799162944,3.3854327377123106
279,-11.148478849299975,2.1892523541930182
280,-9.62389712448958,1.6927163689013651
281,-29.360938029576168,2.315893476716196
282,5.769429533593616,48215.68103920481
283,6.08543853451738,4.263990941170825
284,27.648500991131705,48211.92265820773
285,-68.47742176275358,5.210788097819458
286,-14.809782182284152,2.931870753707443
287,7.791717547056578,2.9318707537588056
288,-18.60133134109418,4.378284063426588
289,-2.694446400660638,2.9318707536998385
290,1.941643502965661,2.931870753749842
291,,
292,,
293,,
294,,
295,,
296,-56.85824259819407,9.55572862022665
297,89.25080267960135,31407.2052245498
298,-184.08608060408216,31410.704696511853
299,-24.69796236175597,3.822742499502814
300,-6.432912952199644,4.940573469208377
301,-21.636768253065757,1.6001779159660168
302,4.101953150417785,1.332575434726457
303,4.108088043226644,1.332575434726457
304,-2.702096924326611,1.4686952272134046
305,-1.1990639294144216,1.4574049046571316
306,-2.702438799798756,1.4686952272134046
307,-1.912144510598296,2.40518311108314
308,-1.9067880402621995,2.40518311108314
309,3.443545387277595,1.2628586546322218
310,0.2810971692149451,2.337034062034322
311,0.2982661325739855,2.337034062034322
312,-4.062240814920983,2.4051831110564086
313,-1.2709684270918729,1.276839897177655
314,1.1413360175656635,1.276839897177655
315,-1.1769857475477463,2.444388297902898
316,-1.071163457218745,2.444388297902898
317,-1.1769857475477463,2.444388297902898
318,-3.8790826718745848,2.617193583527927
319,-0.5815910971400058,2.009489038967387
320,-9.9467520888129,1.4734461041353877
321,-23.902348420926728,4.41325660086501
322,-8.258624994417403,4.172982410113791
323,3.629721512648814,3.192284150578838
324,-4.492149817967906,2.4977421240265856
325,-16.518328374805996,2.645151726277537
326,-24.654004723255756,8.6148660472113
327,21.94835202812355,2.9318707537401627
328,-9.332524370504302,2.985182742101838
329,-27.33218797328061,3.190366643565082
330,-28.35161750716486,3.190366643565082
331,-37.24729453156084,3.7865629529243376
332,-13.159400804437432,2.7889367722902403
333,-13.041312314287495,2.7889367722902403
334,-13.700555531073633,3.074733177143582
335,-31.546027838532552,2.947617873726513
336,-31.611950962444723,2.3157017774955304
337,-18.76304947476188,2.6309324726761822
338,-27.17402709825484,1.3410744829121026
339,-31.62939220772489,3.853930925726672
340,-11.02559817623569,4.385381712703252
341,0.2885360869149451,3.86754998760317
342,-9.442074129567516,1.6927163689991327
343,-2.5024952745884548,3.1702331799036667
344,2.29558735219166,3.1702331799036667
345,-2.7042970256472927,3.178660156707645
346,-8.295687808411685,2.985182742101838
347,-4.993864768892991,4.4785065521324645
348,-16.16638053324828,2.342709712491561
349,1.4349728454641877,2.9318707536993034
350,-14.795528952681082,2.347954580724186
351,-21.155565759357412,1.9791550227382684
352,12.276897212433695,1.311172461352494
353,-0.1991535950924401,1.3111724613419224
354,-15.356838706934695,1.1081429844116577
355,-5.580987609844385,1.6927163689933142
356,-10.004117898345385,3.215936349367668
357,0.9952663747299084,2.9318707536993007
358,-13.395449990376896,1.2467083431376362
359,-45.743301260326696,2.5552196466821875
360,-45.23239114720468,2.941525034144619
361,-25.41622758569096,1.9791550227382684
362,-19.073477108583347,2.3430203463709662
363,-6.747299741523591,2.798008166858501
364,-47.69621965536632,4.635121895308407
365,-22.703284491511965,4.177034929270374
366,-23.97425291860327,3.7263559303941847
367,43.52044808740448,3.737664644361437
368,41.07102737348782,3.0388112248931103
369,-4.101627870666562,1.4734461041355262
370,3.552905913932136,3.279166324985178
371,3.697363299056065,3.279166324985178
372,35.74825255906342,2.912217686194649
373,-34.56843413751676,2.912217686197523
374,-19.478604006150192,1.7572590606538818
375,-24.615602386913,1.7572590606538818
376,-19.851399039103114,2.655071508505599
377,33.666103719853,2.6348412309138443
378,-30.4385450837758,3.048925539823274
379,-30.99060236534143,2.439275004880424
380,-30.82847774483252,1.299975334555394
381,-43.12987232772344,0.5736243868691259
382,-3.5219285707123618,3.220500489937465
383,0.1334317410965582,1.2944015902647592
384,-30.08402999474555,0.3132201782165273
385,0.5800245797049115,2.931870753699311
386,0.0313030371523836,2.931870753699311
387,-21.62938511542461,2.994399665989733
388,-28.406883913361355,1.258003658256701
389,-20.893966234960544,1.426576829026563
390,-27.7979678935846,1.3542171842554038
391,-17.802508681491474,2.796343406097589
392,51.23397003138989,1.1566301819204612
393,-18.661573374229704,5.948700718818414
394,-5.085734878497988,3.2802315956576167
395,0.0867343358561072,3.858763682263285
396,-26.744437958720937,2.994399665989733
397,-23.926496302228745,2.5258602655497047
398,-29.526936640465344,2.947617873726507
399,-21.320016130182356,2.3479545807233766
400,-15.062257397993278,2.5660830644103427
401,-0.0153048550985204,1.294401590264759
402,-17.56645949555235,1.2408953619082077
403,-2.4152421345729,2.701832921628328
404,0.1713187281303589,5.69168465818015
405,269.0806557682008,67666.87709912194
406,-22.70881434665125,1.2408953619082077
407,-12.33131142048176,1.2467083431376362
408,,
409,,
410,,
411,,
412,,
413,-17.124105925591493,1.409747628727642
414,-12.592463815893495,4.172982410113791
415,-7.266789336101851,4.172982410113791
416,-16.851018440790483,2.7889367722902403
417,-13.621256556552453,2.985182742101838
418,-9.812729236780058,3.37211448275161
419,-2.055383183027402,1.3349523055461252
420,-2.620690273089167,1.3349523055461252
421,1.6181119068236285,1.4659353769072652
422,3.348624343433869,3.933229762779797
423,3.348624343433869,3.933229762779797
424,0.1861761253712188,2.931870753699303
425,0.1861761253712188,2.931870753699303
426,-0.472231637768516,3.4570214807632595
427,-0.472231637768516,3.4570214807632595
428,6.3318184369748565,3.51056895980041
429,6.3318184369748565,3.51056895980041
430,7.691962327569797,3.9925067157587857
431,7.691962327569797,3.9925067157587857
432,5.5418660232462,3.992506715764313
433,5.5418660232462,3.992506715764313
434,3.4611430041262,3.192284150578838
435,3.629721512648814,3.192284150578838
436,-2.7375591902776364,1.276839897177655
437,-40.77487772247754,2.5552196466821875
438,-16.84680092122249,2.410705579627439
439,-2.7375591902776364,1.276839897177655
440,4.101953150417785,1.332575434726457
441,3.550764494951068,1.2628586546322218
442,3.443545387277595,1.2628586546322218
443,0.2810971692149451,2.337034062034322
444,-3.773602257017956,2.617193583527927
445,-3.8790826718745848,2.617193583527927
446,-1.912144510598296,2.40518311108314
447,-1.2709684270918729,1.276839897177655
448,-4.049997898621427,2.4051831110564086
449,-4.062240814920983,2.4051831110564086
450,-2.702096924326611,1.4686952272134046
451,-1.1990639294144216,1.4574049046571316
452,-2.732927072297912,1.276839897177655
453,-1.1937544974588263,1.4574049046571316
454,-34.25593316260728,3.193121664782107
455,-29.810859988950483,3.193121664782107
456,-37.42958967911375,1.1250801220473383
457,-31.24349391370015,1.360402442660063
458,-35.54014835450488,3.977466351994724
459,-22.1601397550312,2.796343406097589
460,-15.356838706934695,1.1081429844116577
461,2.4921690903031504,3.792198823156234
462,2.4921690903031504,3.792198823156234
463,3.347117356062199,3.792198823156225
464,3.347117356062199,3.792198823156225
465,5.497213660384887,4.793395250786117
466,5.497213660384887,4.793395250786117
467,4.137069769790571,3.279166324985181
468,4.137069769790571,3.279166324985181
469,-2.008572541812839,3.192284150578839
470,-2.008572541812839,3.192284150578839
471,0.5800245797049115,2.931870753699311
472,1.4349728454641877,2.9318707536993034
473,1.1538756762496971,3.749345852771444
474,-2.666980304953313,3.220500489937456
475,-2.666980304953313,3.220500489937456
476,1.1538756762496971,3.749345852771444
477,-3.5219285707123618,3.220500489937465
478,0.2989274104909327,4.7595651523693725
479,0.2989274104909327,4.7595651523693725
480,-2.863520807572684,3.192284150578842
481,-2.863520807572684,3.192284150578842
482,3.282121504032034,3.2791663249851903
483,3.282121504032034,3.2791663249851903
484,4.642265394625838,3.7921988231508528
485,4.642265394625838,3.7921988231508528
486,-19.62974419400703,3.340125069338302
487,-61.98445478423344,0.5965322887810387
488,19.170039346981294,2.347954580724186
489,14.795528952680684,2.347954580724186
490,11.351983565403089,2.65936621664253
491,-21.155565759357412,1.9791550227382684
492,-0.5493824230374003,3.279166324987226
493,-4.101627870666448,1.4734461041353877
494,-38.13101087141935,2.5552196466821875
495,-30.119288193344573,1.8722869755238984
496,-23.248908614794345,3.190366643565082
497,8.87311400389325,1.3255828665107952
498,-7.898147540516334,4.172982410113791
499,-40.77159921211614,2.5552196466821875
500,-11.14706605555712,2.931870753693316
501,-20.001339281195044,2.342709712491561
502,-18.6179014366636,2.573365889032425
503,-16.749869538598716,2.3427097124906378
504,-30.398495722821508,0.2779895938867928
505,-30.70929930518173,0.3746213752313522
506,3.884328377263429,1.4659353769694163
507,-11.510329096782243,2.9318707537586484
508,-46.662618527446966,5.423503153920243
509,2.811408920724631,0.543587830262852
510,2.8486980654727603,0.543587830262852
511,-17.712912463345305,3.529367821946752
512,-9.082701156541248,1.9136546367289928
513,-10.39295333299674,0.7839423605442079
514,-25.36148880787089,3.955391382602123
515,-14.43060912576805,2.4717789737675493
516,-16.691009829135332,0.8271014679972248
517,-14.631277889503307,0.8598395737360714
518,-14.270899656794114,0.8598395737360714
519,0.3253805722989114,0.5312336431378978
520,-31.820190213204185,3.647855517299794
521,0.2450069334606155,0.5312336431378978
522,-3.194513605123234,2.399336986592066
523,-3.460858141492281,2.399336986592066
524,-14.497835924790934,0.7839423605442079
525,-17.397613661624348,3.529367821946752
526,-11.401766623969875,2.2306696700262725
527,-11.415426681471558,2.2306696700262725
528,-47.92845624483897,2.3715351206464503
529,-22.48433521356185,3.4923942953144635
530,6.328863332465147,1.465935376870765
531,0.2009344970704774,2.073145691421782
532,,
533,,
534,-11.005971411040091,3.783664405503336
535,,
536,,
537,12.94459006695442,3.5740946307746744
538,0.0410195185417592,1.0061087758890026
539,-26.383243704973893,2.4818136712930494
540,-11.64894095111626,2.517408110508674
541,56.6701391224899,2.024174693666452
542,-4.6345896688063135,4.523792361375507
543,30.086950571259425,2.9318707537401485
544,-33.92854006853534,6.308889659545065
545,5.808895318622376,4.861233935196069
546,10.007520595042934,4.861233935196069
547,-37.166395024128775,3.362681588031782
548,-48.07788543159279,2.931870753788844
549,-47.87608368053395,2.9510342014442457
550,-38.6659492482417,2.9510342014442457
551,25.62259195491293,2.301329657952363
552,-4.303382181916099,1.6151493063354805
553,-10.93087968210289,3.0960866639009974
554,47.52517130853539,100000.0
555,-21.78996730742585,3.088253269748143
556,2.294383989134872,100007.5506661145
557,0.7427288591529759,100007.5506661145
558,6.389269302363573,100000.0
559,0.9557285905378876,6.149141525688786
560,-28.40208187801386,5.470350588506823
561,-27.25433777570163,5.470350588506823
562,-91.88964623255984,4.578266391334068
563,-58.584546231172254,6.30972880848765
564,-26.7370505257328,100009.2371981555
565,-58.77807718750478,2.017047754548384
566,-35.08744280639856,3.0746079783254063
567,0.1405385883634835,3.039603880488725
568,-488.71666851292736,9.467662331470637
569,-488.7073018815025,9.467662331470637
570,47.65623540606771,7.197902731529402
571,38.375534015376616,7.197902731529402
572,47.85803715712655,7.201351820242404
573,38.68633759773661,7.201351820242404
574,-1.7746070154908011,5.366256498114123
575,-1.463803433131261,5.368619817527349
576,-10.098007622869034,2.5450078064229813
577,18.032626158377823,1.5195752652760195
578,11.234886426575088,2.931870753674476
579,23.174336859747427,1.7851304186205466
580,23.1117503334508,1.7851304186205466
581,,
582,,
583,,
584,,
585,,
586,,
587,21.84540671237471,1.7851304186205452
588,20.39770212659857,1.7851304186205452
589,21.834208284956617,1.7851304186205452
590,,
591,,
592,,
593,,
594,,
595,,
596,,
597,,
598,,
599,,
600,,
601,,
602,,
603,,
604,30.348170125414413,10.902772516497825
605,19.002955129957627,1.7851304186205452
606,17.36609626917607,1.7851304186205452
607,-86.55228947490207,5.930825636713713
608,25.458436773254903,5.155465703227037
609,23.44188765804836,1.7851304186205463
610,-89.43287475225645,5.930825636713716
611,21.16821356174125,5.155465703227038
612,-89.39474105731904,5.930825636713713
613,22.42683091583217,5.155465703227037
614,260.68026038179903,66082.46040161648
615,-275.61019980511685,66088.20101831971
616,-0.7024507133933184,2.3195180910225126
617,,
618,47.956784535563486,5.153956266436318
619,49.73139155105423,1.0896565729574634
620,-12.909416543593636,2.5713610014138863
621,-28.814666216637704,3.384861906542873
622,-6.989410605781359,3.4970619114136614
623,-33.85190357837374,6.308889659545065
624,-6.225967133383676,0.20783480741541
625,-43.806119725038165,4.224368211790586
626,20.96351406223343,5.591953598844479
627,-24.001868021076007,1.785130418620546
628,-92.51914534157774,4.578266391334068
629,-40.25430972531012,1.0896565729574634
630,-91.85647179321084,4.578266391334068
631,,
632,-80.05961160285534,9.077438399722793
633,-38.97675283060147,2.931870753788844
634,29.082047351888832,4.1886707322636925
635,29.16990081075869,4.1886707322636925
636,-48.23925982719874,2.362143583933459
637,-16.835072192467578,0.6292198730324773
638,-21.150156466484415,0.6292198730324773
639,31.821112415557536,2.550460113922331
640,-42.97271592867742,3.151220409896503
641,-40.44767967150688,3.400463282054352
642,31.825104680865707,2.550460113922331
643,,
644,-31.82181067011288,2.550460113922331
645,40.44767967150733,3.400463282054353
646,27.57644884067463,2.471939317164915
647,32.94196629115686,0.5640702981300229
648,-11.271442635288224,0.3761635407475898
649,-10.150375706557668,0.2767919181937003
650,-6.60162739320738,1.2439421900266974
651,-30.088164589868853,2.13549739265088
652,40.71359311299148,5.635915631488968
653,-94.60361569846536,4.8029625384715375
654,-15.699896130636716,1.6884229905210104
655,-11.716026248722583,3.088253269746168
656,-30.01333453030045,0.9250063613185172
657,10.10212504027271,100007.26915791145
658,-25.59672118490903,3.081611871476761
659,-23.968334427300107,1.830018103752393
660,3.9183334870534026,0.7769707180294134
661,-10.44302189197083,2.5444187451756246
662,-6.045000103000362,1.874442312320301
663,9.998407456008636,2.243227587827324
664,-24.082334593274965,4.155707806831843
665,1.5762403108945335,1.7376566499957715
666,3.895685167429278,0.7769707180294134
667,-0.4740517028599242,2.9318707535840565
668,10.595843945437366,0.20783480741541
669,16.338282330789752,1.214428805297632
670,-39.00073135002367,1.0896565729574632
671,-38.79892959896483,1.106737805880533
672,8.72119030508901,141426.0548738873
673,-84.95279875208234,100006.320465194
674,15.992906945370803,4.169565846467827
675,-8.242849886510527,1.6467593861632737
676,23.729687738193235,3.3603997259731275
677,-8.147360983357842,1.6467593861632737
678,6.415039515667672,1.2439421900259888
679,,
680,,
681,,
682,1.3747321201965406,0.92713893884649
683,-43.02043871712408,0.9163905753482764
684,-88.27893015427273,4.265724643036046
685,,
686,,
687,70.59047563850544,100006.96594387828
688,-48.29113616747577,1.0896565729574632
689,2.115548617568038,3.1434519579635083
690,-17.961887627191572,5.540880303104283
691,-41.11075148807578,4.491288355899668
692,-28.9690933898936,2.80928241748137
693,,
694,-28.87465750950696,3.5739153278770988
695,30.90739099390589,100005.96652812327
696,-93.42032420604298,4.578266391334068
697,-40.5862637373566,1.0896565729574634
698,4.698681221833425,1.0365728458036862
699,4.7162040209301495,2.073145691569641
700,-13.312432946074182,48212.57419038258
701,-9.799539692023473,1.311172461419392
702,,
703,,
704,,
705,,
706,,
707,-92.23839744479304,4.578266391334068
708,-40.3997762106967,1.0896565729574632
709,-49.867840393777215,1.0896565729574632
710,,
711,-31.056742591756915,2.9510342014377624
712,0.7185952885374718,2.9318707535840467
713,0.7143990471977304,2.9318707535840467
714,-22.154043642104853,3.582788546230589
715,30.830975337114296,3.16576012768574
716,31.14177891947429,3.177754325405564
717,-43.78092004373093,2.874805389260044
718,-53.15860091044578,2.874805389260044
719,28.7834989804079,5.155501818288749
720,-9.504477203694933,1.573843688452185
721,,
722,,
723,,
724,,
725,,
726,-450.6951896310038,4.646890225174653
727,-0.2499484548959287,2.039291656838424
728,-39.00495133871209,1.0896565729574632
729,-454.0180064872668,5.24069346289413
730,,
731,,
732,,
733,6.8971416601891065,3.724721494637669
734,-46.86147570674645,8.748426891732883
735,-21.842142445516856,1.2431335785793902
736,28.50878988303475,7.689504518558915
737,,
738,,
739,,
740,,
741,-3.794140643595938,1.6927163688822489
742,11.559124129645625,1.1969312231103424
743,-24.88566187109745,0.861855122184955
744,-158.68411006667586,4.694699120917132
745,-20.1059083546736,3.088253269746168
746,-206.26587527665995,6.89606576030725
747,-49.911062900987645,1.0896565729574634
748,-441.3939572752156,3.759025404144039
749,-10.79285092468092,2.845170209569962
750,-26.8640917814314,5.048722836887642
751,-93.46570535955384,4.578266391334068
752,-39.92337125774401,1.704836602904838
753,-49.21158913111685,1.704836602904838
754,39.721569506685285,1.7195338642627145
755,48.9007855487568,1.7195338642627145
756,,
757,-40.5057275082213,1.0896565729574632
758,-171.60329462855915,4.295883878873183
759,85.39021373536437,100000.0
760,-282.67038796585865,70714.06673613506
761,-131.29936887139684,4.188670732172081
762,,
763,-78.10483163310525,5.350695517462268
764,-41.461647551172064,4.437842772004114
765,-1021.2527772114934,125630.54058340064
766,-284.11149630888286,70714.06673613506
767,,
768,-334.5732430695684,49657.13486493662
769,-527.3682516946268,10.813462448406344
770,-343.5933638637197,14.355034224586005
771,-44.87180377459103,100000.0
772,-42.97491211104276,100000.0
773,-428.8112107761881,5.346122794174604
774,,
775,-30.77515962631537,2.8273432234122056
776,-9.058839334973122,5.257305591925149
777,-5.6843418860808015e-12,2.9318707535840485
778,-7.571646229319185,2.0731456915245654
779,1.7156421717953094,3.4657441762217904
780,1.6052624722766495,3.4657441762217904
781,14.806924573871129,0.9858169877912548
782,-15.11694333159403,3.4410179094231337
783,-5.9410824419458095,3.518488575756853
784,-6.049189268196869,3.518488575756853
785,-30.167350081645964,4.305401364904802
786,-42.50371701973609,1.388968312740361
787,-3.065952081551359,1.5738436884521851
788,-18.114393384806363,3.193431060054375
789,-3.0660175250458224,1.573843688452185
790,-19.39251299519742,4.168344553802739
791,-3.066017544348824,1.573843688452185
792,0.3098414913917509,1.5770213931779684
