,standard_dGr_prime,SD
MAR07976,-9.15624386431626,3.7416629791259766
MAR07978,-49.82249806817862,9.7827787399292
MAR07980,-15.417536483579731,1.7704287767410278
MAR07984,-16.476914745700043,1.6092997789382935
MAR07987,-16.33569557310694,3.726748466491699
MAR01944,-393.9986284102758,6.2499213218688965
MAR01945,-393.9986284102758,6.249913215637207
MAR01952,-50.63579915566887,9.66135311126709
MAR01953,-31.582334779223487,9.687841415405273
MAR01958,-458.8182624589635,8.381630897521973
MAR01959,-504.4112084302046,8.399493217468262
MAR01960,-504.4112084302046,8.399497032165527
MAR01962,-50.63578771157706,9.66135311126709
MAR01963,-31.582338593920767,9.687836647033691
MAR01967,16.454212727244034,2.385442018508911
MAR01968,16.454212727244034,2.3854470252990723
MAR01969,-50.63577626748528,9.661348342895508
MAR01970,,
MAR01971,,
MAR01973,-3.39441019656158,0.7088301777839661
MAR01974,-3.3944113886544756,0.7088245749473572
MAR01976,-47.05000931383656,6.45321798324585
MAR01977,-47.05000931383656,6.453212261199951
MAR01978,-8.997686926151928,2.2273483276367188
MAR01982,16.454210818896513,2.3854663372039795
MAR01983,-13.194750783744738,3.344435691833496
MAR02014,-47.05002075792879,6.453227519989014
MAR02015,-47.05002075792879,6.453221321105957
MAR02016,-8.99770790645842,2.2273120880126953
MAR02017,-8.997713628504318,2.2273170948028564
MAR02018,-8.997671667362653,2.227346897125244
MAR02019,-8.997674528385602,2.2273411750793457
MAR02020,-32.066597245962406,9.699922561645508
MAR02022,,
MAR02024,,
MAR02025,32.39561488574191,9.803927421569824
MAR01440,-6.546473931110398,1.879480242729187
MAR01445,-15.140936019861499,0.9698934555053711
MAR01448,1.4691019514959152,0.14453542232513428
MAR01454,-3.4713213416629785,2.472951889038086
MAR01465,-97.12809282417484,13.891037940979004
MAR01467,-59.33924891601195,14.222296714782715
MAR01470,-390.8646533202498,8.59778118133545
MAR01473,-129.16798400879497,44.698219299316406
MAR01477,-392.8357226561933,3.4370853900909424
MAR01478,-435.41287124024444,5.989873886108398
MAR01479,-452.3969227502546,13.792492866516113
MAR01484,-50.29004913927925,8.49036693572998
MAR01490,,
MAR01493,,
MAR01494,,
MAR01495,-8.820905696776556,6.986278533935547
MAR01496,-8.820875179726688,6.9862799644470215
MAR01500,,
MAR01502,,
MAR01503,,
MAR01504,,
MAR01505,,
MAR01509,-9.442012373233425,2.041555404663086
MAR01512,8.295392990112312,2.677731990814209
MAR01516,-416.30459487305893,5.920109272003174
MAR01519,-43.97721726061845,9.67017650604248
MAR01526,-46.079218450802465,5.889245986938477
MAR01533,-46.07919937731614,5.8892107009887695
MAR01557,-416.30463683420083,5.920090198516846
MAR01558,-416.30459487305916,5.920094013214111
MAR01565,-43.97722489001276,9.670208930969238
MAR01535,-46.07921845080246,5.889220714569092
MAR01536,-392.8357226561933,3.4370365142822266
MAR01538,-435.41287124024467,5.98986291885376
MAR01539,-452.3969227502546,13.792491912841797
MAR01540,-50.29007202746285,8.490375518798828
MAR01543,,
MAR01544,,
MAR01545,,
MAR01546,,
MAR01547,,
MAR01548,,
MAR01549,-438.3279103089089,4.189810276031494
MAR01550,,
MAR01551,,
MAR01552,-9.442018095279103,2.041550874710083
MAR01553,8.295402526855483,2.677699565887451
MAR01437,-29.448061969497836,4.057847499847412
MAR01451,-29.92098875267454,7.119607448577881
MAR01457,-70.3499275583595,3.3677098751068115
MAR01460,-70.34989703642586,3.367713451385498
MAR01531,-391.2601115412187,2.3526341915130615
MAR01570,-46.07920700671067,5.889222145080566
MAR01576,1.531447382380989,0.9989023208618164
MAR01577,-7.272900885360059,4.276872158050537
MAR03105,-27.752422332763672,1.0606788396835327
MAR04630,-6.35280990600586,1.8794748783111572
MAR02029,,
MAR02030,,
MAR02031,-529.4711874113975,14.788124084472656
MAR02032,,
MAR02033,,
MAR02034,-529.4711875743914,14.788118362426758
MAR02036,-3.3944088414744726,0.7088168263435364
MAR02037,-64.06134359900955,22.523780822753906
MAR02038,-18.156788428534167,22.507610321044922
MAR02042,-401.32236695168194,6.120433330535889
MAR02043,-401.32236695168194,6.120426654815674
MAR02044,9.495411565166243,33.61100387573242
MAR02045,-9.495464872391558,33.611000061035156
MAR02046,-398.668022821215,7.603201866149902
MAR02047,-398.668022821215,7.603201389312744
MAR02048,-9.684308332135515,33.76715087890625
MAR02049,-398.6680231276975,7.603206634521484
MAR02050,-398.66195322696194,7.60320520401001
MAR02051,-398.6680231276975,7.603210926055908
MAR02052,-9.684312789289141,33.76716613769531
MAR02053,-391.74966431090024,4.301990509033203
MAR02054,-391.74966431090024,4.301987648010254
MAR02055,-401.3223672969598,6.120431423187256
MAR02056,-401.3158467124432,6.120428085327148
MAR02057,-401.3223672969598,6.120436668395996
MAR02058,-9.49545881838219,33.61100387573242
MAR02059,-9.49545595735924,33.61100387573242
MAR02060,9.495412070066187,33.61099624633789
MAR02061,,
MAR02062,,
MAR02063,,
MAR02064,,
MAR02068,61.30451908160401,49.06147384643555
MAR02069,58.57096181278678,49.06147384643555
MAR02070,61.30451908160401,49.06147384643555
MAR02071,61.69337463378906,49.06147384643555
MAR02072,60.838207713196226,48.78360366821289
MAR02073,58.107485275405935,48.783599853515625
MAR02074,60.83819626910443,48.783607482910156
MAR02075,61.226844787597656,48.78361129760742
MAR02076,,
MAR02077,,
MAR02078,,
MAR02079,,
MAR02083,65.89051227823165,49.214359283447266
MAR02084,63.16167368106204,49.21435546875
MAR02085,65.89049701944259,49.21435546875
MAR02086,66.27902221679688,49.21435546875
MAR02088,,
MAR02089,,
MAR02091,,
MAR02095,-65.89051124878229,49.214359283447266
MAR02096,-63.16165857981957,49.214359283447266
MAR02097,-65.89051887817682,49.21436309814453
MAR02098,-66.2790298461914,49.214359283447266
MAR02099,,
MAR02100,,
MAR02102,,
MAR02106,-60.83820667567049,48.78361511230469
MAR02107,-58.10747004583865,48.78361511230469
MAR02108,-60.83820667567049,48.78361892700195
MAR02109,-61.226844787597656,48.78361511230469
MAR02110,-61.30452333594192,49.06148147583008
MAR02111,-58.5709761249108,49.061485290527344
MAR02112,-61.30451952124466,49.061485290527344
MAR02113,-61.6933708190918,49.06148147583008
MAR03537,,
MAR03538,-23.306786543343037,2.2101166248321533
MAR03539,,
MAR03540,-23.306801802132355,2.2101333141326904
MAR03541,-23.351844191493754,2.210132360458374
MAR03542,,
MAR03543,,
MAR03544,-23.306818968270164,2.210145950317383
MAR03545,-23.306771284554088,2.210120916366577
MAR03546,,
MAR03547,-23.35182511800727,2.210114002227783
MAR03548,-23.306761747811038,2.2101030349731445
MAR03549,-23.395432719053147,2.210115671157837
MAR03550,,
MAR03551,-23.306757933114,2.210080623626709
MAR03552,-23.351842284144936,2.21012544631958
MAR03553,,
MAR03554,,
MAR03555,,
MAR03556,,
MAR03557,,
MAR03558,-23.30679226538939,2.2101449966430664
MAR03559,-23.306767469857178,2.2101399898529053
MAR03560,,
MAR03561,-23.306754118416748,2.2101073265075684
MAR03562,,
MAR03563,,
MAR03564,,
MAR03565,,
MAR03566,-23.30678654334322,2.2101430892944336
MAR03567,-23.30682087561867,2.210123300552368
MAR03568,,
MAR03569,,
MAR03570,,
MAR03571,-23.611855513069656,2.2264819145202637
MAR03572,,
MAR03573,,
MAR03574,-23.35182511800727,2.21014404296875
MAR03575,,
MAR03576,,
MAR03577,-23.16485580505757,2.210117816925049
MAR03578,-23.31074053055876,2.2101073265075684
MAR03579,,
MAR03580,,
MAR03581,-23.23111873967305,2.2101082801818848
MAR03582,,
MAR03583,,
MAR03584,,
MAR03585,,
MAR03586,-23.351807951869375,2.210118293762207
MAR03587,,
MAR03588,-23.231442235988382,2.210116147994995
MAR03589,-23.16485389770868,2.210157871246338
MAR03590,-23.310757696696683,2.2101166248321533
MAR03591,,
MAR03592,,
MAR03593,,
MAR03594,-23.306784635994873,2.2100608348846436
MAR03595,-23.306794172738037,2.210106611251831
MAR03596,,
MAR03622,,
MAR03625,-4.140238378232453,2.233133554458618
MAR03626,,
MAR03627,-4.1402345635347615,2.2331507205963135
MAR03628,-4.140238378232013,2.233158588409424
MAR03629,,
MAR03630,,
MAR03631,50.61956781510719,6.790760517120361
MAR03632,-4.1402407624182445,2.2331626415252686
MAR03633,,
MAR03634,-4.140263889020417,2.2331814765930176
MAR03635,-4.140240762418699,2.2331314086914062
MAR03636,-4.140234563535188,2.233158588409424
MAR03637,,
MAR03638,-4.140267703717683,2.233128309249878
MAR03639,,
MAR03640,,
MAR03641,-4.140218827909422,2.233160972595215
MAR03642,,
MAR03643,,
MAR03644,,
MAR03645,-4.140233371442292,2.233166456222534
MAR03646,-4.140250537580442,2.2331745624542236
MAR03647,,
MAR03648,-4.140235994046662,2.2331316471099854
MAR03649,,
MAR03650,,
MAR03651,,
MAR03652,,
MAR03653,-4.140244338697357,2.2331743240356445
MAR03654,-4.140211436933484,2.2331817150115967
MAR03655,,
MAR03656,,
MAR03657,,
MAR03658,-3.8351846672949534,2.234074115753174
MAR03659,,
MAR03660,,
MAR03661,-63.20287898565533,13.538803100585938
MAR03662,,
MAR03663,,
MAR03664,-4.140234563535188,2.2331647872924805
MAR03665,-4.140226218885374,2.2331440448760986
MAR03666,,
MAR03667,,
MAR03668,-3.986102674191926,2.1112143993377686
MAR03669,,
MAR03670,,
MAR03671,,
MAR03672,,
MAR03673,-4.140262696927522,2.233152389526367
MAR03674,,
MAR03675,-4.140240762418699,2.2331554889678955
MAR03676,-4.140221212094758,2.2331926822662354
MAR03677,-4.140209052747224,2.2331840991973877
MAR03678,,
MAR03679,,
MAR03680,,
MAR03681,-4.140246961301301,2.2331435680389404
MAR03682,-4.140220020002317,2.233146905899048
MAR03683,,
MAR03684,-22.70342409351518,2.2101058959960938
MAR03685,,
MAR03686,-22.70344507435082,2.2101216316223145
MAR03687,-22.70273271049902,2.210125207901001
MAR03688,,
MAR03689,,
MAR03690,-22.70345461109398,2.2101402282714844
MAR03691,-22.703416464121105,2.2101128101348877
MAR03692,,
MAR03693,-22.70270982231567,2.210113525390625
MAR03694,-22.703406927377486,2.2101054191589355
MAR03695,-22.702028444898907,2.2101097106933594
MAR03696,,
MAR03697,-22.70339739063455,2.210085153579712
MAR03698,,
MAR03699,,
MAR03700,-22.702744154590377,2.210113763809204
MAR03701,,
MAR03702,,
MAR03703,,
MAR03704,-22.703420278818143,2.2101333141326904
MAR03705,-22.70339929798341,2.2101337909698486
MAR03706,,
MAR03707,-22.703408834726346,2.2101070880889893
MAR03708,,
MAR03709,,
MAR03710,,
MAR03711,,
MAR03712,-22.703427908212674,2.210116147994995
MAR03713,-22.703445074350356,2.210123300552368
MAR03714,,
MAR03715,,
MAR03716,,
MAR03717,-23.008494970590604,2.2264773845672607
MAR03718,,
MAR03719,,
MAR03720,-22.702721266407465,2.210122585296631
MAR03721,,
MAR03722,,
MAR03723,-22.705540038627362,2.2101235389709473
MAR03724,-22.70336695200581,2.21010160446167
MAR03725,,
MAR03726,,
MAR03727,-22.70458124824595,2.210094928741455
MAR03728,,
MAR03729,,
MAR03730,,
MAR03731,,
MAR03732,-22.702690748829113,2.2101097106933594
MAR03733,,
MAR03734,-22.704560797869462,2.2101104259490967
MAR03735,-22.70553622392987,2.210134506225586
MAR03736,-22.703382210795098,2.2101457118988037
MAR03737,,
MAR03738,,
MAR03739,,
MAR03740,-22.703420278818143,2.2100636959075928
MAR03741,-22.703427908212902,2.2101035118103027
MAR03742,,
MAR00715,-398.0015861992952,2.049226999282837
MAR00716,-0.7665814454750559,10.24951457977295
MAR00733,21.508779405214895,15.158263206481934
MAR00735,,
MAR00736,,
MAR00738,0.1292773693549094,3.7914719581604004
MAR00741,-8.213783335025198,3.150400161743164
MAR00744,-15.398511105806286,0.7318491339683533
MAR00746,-10.643461446405844,0.7194481492042542
MAR00748,-2.3870816379966016,2.5321218967437744
MAR00750,-21.830853081729998,15.198710441589355
MAR00753,-0.7605609102909283,10.297042846679688
MAR00754,-393.3214101146419,4.431963920593262
MAR00758,21.96234886115549,15.15827465057373
MAR00760,-15.82767271661212,0.5010373592376709
MAR00761,-19.18084849788039,1.5824989080429077
MAR00762,-6.535577679651951,1.0948419570922852
MAR00763,,
MAR00765,-12.548592049033509,1.1240581274032593
MAR00766,13.167945712405952,0.7967655658721924
MAR00767,-10.214290298856845,0.3064185082912445
MAR00773,-15.40257606460397,0.7318617105484009
MAR00775,-10.639390765562261,0.7194511294364929
MAR00779,-7.214675260142961,3.6891367435455322
MAR00781,-55.59456879277828,3.5094494819641113
MAR00783,-10.466149348087427,0.7194534540176392
MAR00795,,
MAR08147,-16.420916186800227,1.1240524053573608
MAR08148,-16.420911430108745,1.1240469217300415
MAR08149,-15.919369389412523,1.423951268196106
MAR08150,-18.39588134450169,1.4726518392562866
MAR08151,,
MAR08152,,
MAR08155,,
MAR08156,,
MAR08159,,
MAR08162,,
MAR08165,-15.919373254460297,1.4239469766616821
MAR08166,-18.395869930676284,1.4726344347000122
MAR08167,-23.178996450330402,5.448297023773193
MAR08168,,
MAR08169,,
MAR08170,-27.41590097426885,5.023166179656982
MAR08171,,
MAR08172,,
MAR08173,,
MAR08174,,
MAR08175,-27.05219701389538,4.866858959197998
MAR08176,,
MAR08177,,
MAR08178,-27.052336351631283,4.866887092590332
MAR08179,-27.4155138456737,5.023155689239502
MAR08180,-27.415710357366805,5.023159980773926
MAR08181,-27.415838523542874,5.023151397705078
MAR08182,-27.415703082033104,5.02314567565918
MAR08183,,
MAR08184,-23.17894323955474,5.448288440704346
MAR08185,-18.39590519582363,1.4726512432098389
MAR08186,-18.39587226462909,1.4726558923721313
MAR08187,,
MAR08188,-23.1792814395549,5.448294162750244
MAR08189,-23.179512936076293,5.4482741355896
MAR08190,-15.919302563441605,1.4239425659179688
MAR08191,-15.919358464694326,1.4239438772201538
MAR08192,-15.919320816810071,1.4239332675933838
MAR08194,,
MAR08197,,
MAR08198,,
MAR08201,,
MAR00786,-13.16769199173092,0.7967715263366699
MAR08206,,
MAR08209,,
MAR08210,-6.5354015949886275,1.0948400497436523
MAR08211,-10.298241040303633,10.251325607299805
MAR08212,-48.28081333214567,9.776307106018066
MAR08217,-13.167691038056603,0.7967733144760132
MAR08219,65.0688996386616,3.8029706478118896
MAR08220,50.82616883025695,5.836175441741943
MAR08221,,
MAR08224,,
MAR08226,,
MAR08227,,
MAR08228,,
MAR08233,-10.643461446405844,0.7194499969482422
MAR08235,-10.63939648760816,0.7194515466690063
MAR08237,2.3870885521353955,2.5321285724639893
MAR08238,-101.83964581285315,4.0125555992126465
MAR08242,,
MAR08245,,
MAR08246,-18.18026419516484,42.91099166870117
MAR08248,-19.18085421992629,1.5825008153915405
MAR08249,,
MAR08250,,
MAR08251,,
MAR00453,-26.798718201143203,0.8394947648048401
MAR00456,-43.02543256424855,0.572820782661438
MAR00458,26.799107884517355,0.8394781947135925
MAR00459,-43.02403867334155,0.5728286504745483
MAR00463,-14.588566577772768,8.530545234680176
MAR00486,-10.584961953314249,2.003772497177124
MAR00487,-10.584946694525001,2.003763198852539
MAR00488,-10.584963860662725,2.003777027130127
MAR00489,-10.584959092291115,2.0037598609924316
MAR00490,,
MAR00491,-10.584941926158898,2.003753900527954
MAR00492,44.17484757788547,6.408809185028076
MAR00493,-10.584929528387569,2.0037949085235596
MAR00494,-10.584945740850912,2.0037896633148193
MAR00495,-10.584942879827963,2.0037901401519775
MAR00496,-10.584959092291527,2.0037577152252197
MAR00497,-10.584945740850948,2.0037453174591064
MAR00498,-10.58494001880505,2.0037596225738525
MAR00499,-10.584946694525229,2.0037856101989746
MAR00500,-10.584931435736351,2.003779411315918
MAR00501,-69.64753818772132,13.904441833496094
MAR00502,-10.58493715778225,2.0037777423858643
MAR00503,-10.584940972479515,2.003770351409912
MAR00504,-10.584932389410667,2.003767967224121
MAR00505,-10.584932389410532,2.0037786960601807
MAR00506,-10.584953370245444,2.003761053085327
MAR00507,-10.584946694525641,2.003772258758545
MAR00508,-10.584936204107748,2.003754138946533
MAR00509,-10.584944787176596,2.0037763118743896
MAR00510,-10.584959092291342,2.003772258758545
MAR00511,,
MAR00512,-10.584949555553848,2.0037858486175537
MAR00513,-10.584944787176823,2.003753662109375
MAR00514,-10.584977212103695,2.003767967224121
MAR00515,-10.584950509222722,2.0037553310394287
MAR00516,-10.584938111456609,2.003753662109375
MAR00517,-10.584966721685419,2.0037782192230225
MAR00518,-10.58496862903413,2.0037729740142822
MAR00519,-10.58496386066247,2.0037853717803955
MAR00520,-10.584954323920215,2.0037925243377686
MAR00521,,
MAR00522,-69.64756870529894,13.904441833496094
MAR00523,-10.584929528387342,2.0037896633148193
MAR00524,,
MAR00525,-10.584927621044379,2.0037710666656494
MAR00526,-10.584940972479515,2.003777027130127
MAR00527,,
MAR00528,-10.584968629034513,2.0037546157836914
MAR00529,-10.430817667830418,1.995450496673584
MAR00530,-10.584961953314476,2.0037782192230225
MAR00531,-10.584937157782065,2.003777503967285
MAR00532,-10.584910454901205,2.00376033782959
MAR00533,-10.58496004596607,2.0037710666656494
MAR00534,-10.584936204107784,2.003789186477661
MAR00535,-10.584934296759123,2.003786325454712
MAR00536,-10.584949555548363,2.003767728805542
MAR00537,-10.584937157787586,2.003769636154175
MAR00538,-10.584929528387534,2.003765344619751
MAR00539,,
MAR00540,-10.584961953314298,2.003760576248169
MAR00541,-10.4308195751792,1.9954584836959839
MAR00542,-10.584934296759116,2.0037550926208496
MAR00543,-10.584940972479743,2.003760576248169
MAR00544,-10.584920945318686,2.0037434101104736
MAR00588,-7.688274260078835,14.348786354064941
MAR00596,-11.469393985661096,0.5467595458030701
MAR00673,-15.237844027287363,0.3612995743751526
MAR00674,-15.237841166264413,0.3612976372241974
MAR00675,-15.237841166264413,0.3612976372241974
MAR00676,-15.237841166264413,0.3612976372241974
MAR00677,-15.237841166264413,0.3612976372241974
MAR00678,-15.237841166264413,0.3612976372241974
MAR04296,-40.88087409060787,2.1550631523132324
MAR04390,-13.004600187880849,1.0505142211914062
MAR05254,-24.286321523431067,8.530543327331543
MAR07599,-8.042864734666825,1.9956402778625488
MAR00448,-14.830636628534066,0.3613004982471466
MAR00450,-15.236817915942556,0.3612982928752899
MAR00468,,
MAR00479,-22.40624274442809,0.7180801630020142
MAR00481,-22.516679763793945,0.7180810570716858
MAR00484,-32.64080719682984,0.7818092107772827
MAR00579,-13.929191562071168,14.183478355407715
MAR00580,-9.62198603326025,14.348780632019043
MAR00581,,
MAR00582,,
MAR00584,-10.306083999250191,0.45860978960990906
MAR00586,,
MAR00589,-7.688271875893044,14.348787307739258
MAR00590,-7.688273306404518,14.348787307739258
MAR00591,-7.688271875893044,14.34878921508789
MAR00592,-7.688271875893044,14.348787307739258
MAR00593,-7.688273306404518,14.348787307739258
MAR00594,,
MAR00597,-11.469393985661096,0.5467610359191895
MAR00598,-11.469393985661096,0.5467610359191895
MAR00599,-11.469396846684045,0.5467551350593567
MAR00600,-11.469393985661096,0.5467632412910461
MAR00601,-11.46939303198678,0.5467625260353088
MAR00602,-11.469399707706994,0.5467609167098999
MAR00610,4.6166105528447545,1.8998572826385498
MAR00613,4.616604353961698,1.8998515605926514
MAR00614,-8.04287427121044,1.9956225156784058
MAR00615,,
MAR00616,,
MAR00622,0.1929825506862457,0.6049842238426208
MAR00623,1.0955717167321275,3.8813610076904297
MAR00625,-12.842813572263704,3.6353580951690674
MAR00627,-17.480198503300933,2.7167673110961914
MAR00629,-22.25783995070872,3.9403462409973145
MAR00630,-14.58856371674982,8.530547142028809
MAR00632,-8.002842526667287,14.941482543945312
MAR00633,-10.857054054733874,7.259767532348633
MAR00634,3.1622984481329652,4.257000923156738
MAR00635,-22.18535525041027,3.940354347229004
MAR00636,-16.647766353285,0.5829291343688965
MAR00638,1.9051574781403282,2.286044120788574
MAR00640,-9.471817905959256,1.506178617477417
MAR00641,-20.097179075657756,1.5006985664367676
MAR00642,-23.160418983964988,2.1011457443237305
MAR00643,-14.974604638468698,7.286378383636475
MAR00644,-7.616798267088299,14.348776817321777
MAR00645,-10.471015286895051,6.4518632888793945
MAR00646,-23.08792450039195,2.101158380508423
MAR00647,-30.83438695072103,2.160066843032837
MAR00648,-15.995469199861912,0.7198756337165833
MAR00649,-10.046493815607052,0.573201060295105
MAR00651,-2.644500419916909,0.14456352591514587
MAR00653,-16.539080797761976,30.350109100341797
MAR00654,-20.333253616124473,30.42363929748535
MAR00657,43.632410657114995,31.758075714111328
MAR00660,-23.35339199790807,2.04638934135437
MAR04627,-16.546658200889723,30.350099563598633
MAR04838,-19.19528270066139,30.42363929748535
MAR04839,42.75231046870464,32.40715789794922
MAR07591,14.084633956141545,3.874359130859375
MAR07594,,
MAR07597,-5.205990553686831,7.57378625869751
MAR07601,,
MAR07611,-22.72560968842193,2.6400341987609863
MAR07612,-22.723596050361447,2.6400363445281982
MAR07613,-6.843383955334971,2.617938756942749
MAR07755,-12.68231362678975,1.0660483837127686
MAR08362,9.471832211073995,1.5061795711517334
MAR08421,-20.09516699291518,1.5006989240646362
MAR08424,-9.39420619892713,0.34141096472740173
MAR08518,-22.72560968842193,2.6400318145751953
MAR08519,-22.72359223566418,2.6400341987609863
MAR08521,-6.843383955334971,2.617938756942749
MAR08522,-16.776623457756717,7.1427178382873535
MAR08523,-23.637820673241663,3.940345048904419
MAR08525,-22.25783995070872,3.9403467178344727
MAR09805,-23.596298919381134,3.9140775203704834
MAR00815,-12.046660082428673,1.423940658569336
MAR00816,-14.52355683063621,1.4726427793502808
MAR00817,-21.99349512304196,5.448293685913086
MAR00819,-11.192876022616339,1.0091861486434937
MAR00820,-21.993519431145366,5.448286056518555
MAR00821,13.618602648229793,8.658679962158203
MAR00822,,
MAR00823,-21.99348383368126,5.448273181915283
MAR00824,-21.993513041477406,5.448289394378662
MAR00825,-17.416032951674172,3.4886815547943115
MAR00827,-12.046655039754512,1.4239304065704346
MAR00828,13.618600466578595,8.65868091583252
MAR00829,-14.52357493869853,1.4726331233978271
MAR00830,-11.192872219668772,1.0091891288757324
MAR00837,-21.993457618229222,5.4482808113098145
MAR00838,-17.41607693083056,3.4886863231658936
MAR00839,-26.229842315007694,5.023168563842773
MAR00840,-25.866128199201746,4.86688232421875
MAR00841,-26.229856446072,5.023152828216553
MAR00842,-12.046652119432935,1.4239310026168823
MAR00843,-14.523553869446971,1.4726485013961792
MAR00844,-21.993463679087007,5.44827938079834
MAR00845,-17.41607849936732,3.4886841773986816
MAR00846,-26.22980488731387,5.023166179656982
MAR00847,-13.179728708071611,3.235944986343384
MAR00848,-25.86610002285719,4.866885185241699
MAR00849,-21.993511813500525,5.448288440704346
MAR00850,-17.416036086999686,3.488682746887207
MAR00851,-26.229854479424738,5.02314567565918
MAR00852,-26.229835317521825,5.023144245147705
MAR00853,-26.229829934287814,5.023162841796875
MAR00854,-26.229803950685785,5.023156642913818
MAR00855,-26.22985787212557,5.023168087005615
MAR00856,-12.046639656027281,1.4239377975463867
MAR00857,,
MAR00858,,
MAR00928,-48.058636332321754,9.776300430297852
MAR00801,-12.548607289860627,1.1240510940551758
MAR00803,-13.167839868506668,0.7967802882194519
MAR00805,-12.04667206176562,1.423953652381897
MAR00806,-20.59106261040037,1.4239474534988403
MAR00807,13.618608905520855,8.658669471740723
MAR00809,-14.523548007931524,1.4726409912109375
MAR00810,-14.021590234405402,1.7722992897033691
MAR00811,15.593535661229478,8.8099365234375
MAR00812,,
MAR00813,,
MAR00814,,
MAR00859,-12.046660906942996,1.4239355325698853
MAR00860,-14.523556419225805,1.4726526737213135
MAR00861,,
MAR00862,,
MAR00863,,
MAR00864,-13.667109272321483,1.5650031566619873
MAR00865,,
MAR00866,,
MAR00867,-12.046678474258464,1.4239429235458374
MAR00868,-12.548618229929467,1.1240546703338623
MAR00870,-12.544510558440209,1.1240416765213013
MAR00871,,
MAR00873,12.54451151095843,1.1240562200546265
MAR00875,-12.548597692863204,1.1240620613098145
MAR00876,-21.993504688740586,5.448296070098877
MAR00877,,
MAR00878,,
MAR00879,,
MAR00880,,
MAR00881,,
MAR00882,,
MAR00883,,
MAR00884,,
MAR00885,-12.548600882201498,1.1240664720535278
MAR00886,-13.667135632957155,1.5649851560592651
MAR00887,-12.04668625159038,1.423972725868225
MAR00888,,
MAR00889,-12.04664235468109,1.4239472150802612
MAR00890,,
MAR00891,,
MAR00892,,
MAR00893,,
MAR00894,,
MAR00895,,
MAR00896,,
MAR00897,,
MAR00898,,
MAR00899,,
MAR00900,,
MAR00901,,
MAR00902,-12.046664886305592,1.423914909362793
MAR00903,,
MAR00904,,
MAR00905,,
MAR00906,,
MAR00907,,
MAR00908,,
MAR00909,,
MAR00910,,
MAR00911,,
MAR00912,-18.899492605452316,1.4496701955795288
MAR00787,-6.5353992108028365,1.0948398113250732
MAR00790,-35.30108588208186,9.843917846679688
MAR00792,-51.47195996436386,9.77629280090332
MAR00793,-6.535403025500102,1.0948394536972046
MAR00794,-31.582351945361186,9.687836647033691
MAR00797,,
MAR00804,-13.167675603565044,0.7967812418937683
MAR00808,17.497879643603127,8.658672332763672
MAR00826,-17.418089042156367,3.48868465423584
MAR00832,-11.19269542819768,1.0091876983642578
MAR00834,-25.974084122876462,3.488690137863159
MAR00835,,
MAR00836,,
MAR00914,-6.834466699238419,1.0149096250534058
MAR00915,-55.02562292123754,10.014480590820312
MAR00919,-19.180863756669453,1.5825031995773315
MAR00920,-23.05318099589742,1.5825082063674927
MAR00921,-19.180852312577656,1.5825071334838867
MAR00924,-12.5485910953592,1.1240485906600952
MAR00925,-16.420906650057063,1.1240479946136475
MAR00926,-12.548593956382142,1.12405526638031
MAR07188,-36.18887015186996,2.3685624599456787
MAR08378,23.98190148380703,2.521618366241455
MAR08379,-12.0466349374043,1.4239445924758911
MAR07185,-12.046639705775881,1.4239420890808105
MAR08380,11.381769685355668,4.281615734100342
MAR07186,11.381769685355668,4.281613826751709
MAR08381,,
MAR07187,,
MAR08383,,
MAR08384,,
MAR08385,,
MAR08387,,
MAR08388,,
MAR08389,,
MAR08390,,
MAR08391,,
MAR08392,,
MAR08393,,
MAR08394,,
MAR08395,,
MAR08396,,
MAR08397,,
MAR08398,,
MAR08399,,
MAR08401,,
MAR08402,,
MAR08403,,
MAR08404,,
MAR08405,,
MAR08406,,
MAR08407,,
MAR01979,16.4542279860323,2.385453462600708
MAR01980,-13.194755553208232,3.34444260597229
MAR01981,-393.998628410182,6.249916076660156
MAR01985,-504.41120843029773,8.39946460723877
MAR01987,-504.41120843029773,8.399471282958984
MAR01988,-383.1166684779969,2.846259832382202
MAR01995,-403.2730649131861,4.522815704345703
MAR01996,9.497315905890307,6.039840221405029
MAR01999,-579.542279139808,8.757441520690918
MAR02000,-579.5384726789166,8.75743579864502
MAR02001,-579.542279139808,8.757455825805664
MAR01305,-373.28509009174104,36.775875091552734
MAR01307,,
MAR01308,-195.36765889209335,23.601890563964844
MAR01310,28.37315362061843,7.678327560424805
MAR01312,-215.9381293656441,23.93781852722168
MAR01313,-153.85352096810536,24.052230834960938
MAR01315,-10.909116176338657,1.870482087135315
MAR01317,14.901843958411966,4.029061317443848
MAR01318,28.37315362061843,7.678325653076172
MAR01319,-6.9868685182882295,3.9802863597869873
MAR01320,-63.71148298223654,2.047158718109131
MAR01321,-4.7326417568016765,5.392087936401367
MAR01322,-0.3450373516193963,4.90935754776001
MAR01323,16.240637467972576,4.012567520141602
MAR01324,11.853033509825131,6.557048797607422
MAR01325,222.8032938213479,23.4014835357666
MAR01326,222.80325186020622,23.40146255493164
MAR01327,6.865129647119481,3.939748764038086
MAR01328,-1.8206704267912954,1.3993477821350098
MAR01329,-12.715992331428865,3.2243940830230713
MAR01330,-210.0872461773369,23.526073455810547
MAR01332,-1.897911443412255,6.299389362335205
MAR01333,-1.8979126355051505,6.2993927001953125
